date,lat,lon,tmax
1975-03-05,41.5,-70.5,4.0572042
1975-03-05,42.5,-71.5,3.0140357
1975-03-05,42.5,-70.5,3.0034013
1975-03-06,41.5,-71.5,6.4625316
1975-03-06,41.5,-70.5,5.7838283
1975-03-06,42.5,-71.5,4.5429306
1975-03-06,42.5,-70.5,4.3035765
1975-03-07,41.5,-71.5,7.328362
1975-03-07,41.5,-70.5,6.8012996
1975-03-07,42.5,-71.5,5.7079115
1975-03-07,42.5,-70.5,5.480498
1975-03-08,41.5,-71.5,6.595928
1975-03-08,41.5,-70.5,6.227585
1975-03-08,42.5,-71.5,5.538859
1975-03-08,42.5,-70.5,4.945159
1975-03-09,41.5,-71.5,3.0831084
1975-03-09,41.5,-70.5,2.732765
1975-03-09,42.5,-71.5,1.5168228
1975-03-09,42.5,-70.5,0.8787465
1975-03-10,41.5,-71.5,2.7636924
1975-03-10,41.5,-70.5,2.1929417
1975-03-10,42.5,-71.5,0.68018436
1975-03-10,42.5,-70.5,0.3549447
1975-03-11,41.5,-71.5,4.392131
1975-03-11,41.5,-70.5,3.9766877
1975-03-11,42.5,-71.5,2.4971602
1975-03-11,42.5,-70.5,2.3418152
1975-03-12,41.5,-71.5,5.5896072
1975-03-12,41.5,-70.5,5.180353
1975-03-12,42.5,-71.5,4.1159086
1975-03-12,42.5,-70.5,3.9286103
1975-03-13,41.5,-71.5,8.438504
1975-03-13,41.5,-70.5,8.149313
1975-03-13,42.5,-71.5,6.6533785
1975-03-13,42.5,-70.5,6.847013
1975-03-14,41.5,-71.5,6.706351
1975-03-14,41.5,-70.5,6.083358
1975-03-14,42.5,-71.5,5.891476
1975-03-14,42.5,-70.5,5.0114236
1975-03-15,41.5,-71.5,3.581348
1975-03-15,41.5,-70.5,3.2036777
1975-03-15,42.5,-71.5,1.9236922
1975-03-15,42.5,-70.5,1.5524058
1975-03-16,41.5,-71.5,6.541623
1975-03-16,41.5,-70.5,6.1047063
1975-03-16,42.5,-71.5,6.332471
1975-03-16,42.5,-70.5,5.7542496
1975-03-17,41.5,-71.5,8.4602995
1975-03-17,41.5,-70.5,7.311466
1975-03-17,42.5,-71.5,8.543042
1975-03-17,42.5,-70.5,6.8234234
1975-03-18,41.5,-71.5,8.655729
1975-03-18,41.5,-70.5,7.818252
1975-03-18,42.5,-71.5,9.207966
1975-03-18,42.5,-70.5,7.772436
1975-03-19,41.5,-71.5,10.176717
1975-03-19,41.5,-70.5,9.5264845
1975-03-19,42.5,-71.5,10.402244
1975-03-19,42.5,-70.5,9.162535
1975-03-20,41.5,-71.5,10.268644
1975-03-20,41.5,-70.5,9.652629
1975-03-20,42.5,-71.5,10.648804
1975-03-20,42.5,-70.5,9.397348
1975-03-21,41.5,-71.5,9.444007
1975-03-21,41.5,-70.5,8.67896
1975-03-21,42.5,-71.5,8.989566
1975-03-21,42.5,-70.5,7.515794
1975-03-22,41.5,-71.5,8.049715
1975-03-22,41.5,-70.5,7.456756
1975-03-22,42.5,-71.5,6.514455
1975-03-22,42.5,-70.5,5.7210894
1975-03-23,41.5,-71.5,9.575113
1975-03-23,41.5,-70.5,9.135118
1975-03-23,42.5,-71.5,7.553641
1975-03-23,42.5,-70.5,7.563054
1975-03-24,41.5,-71.5,9.22919
1975-03-24,41.5,-70.5,8.485616
1975-03-24,42.5,-71.5,8.526922
1975-03-24,42.5,-70.5,7.6131635
1975-03-25,41.5,-71.5,9.245776
1975-03-25,41.5,-70.5,8.300175
1975-03-25,42.5,-71.5,8.423152
1975-03-25,42.5,-70.5,7.4815383
1975-03-26,41.5,-71.5,8.577563
1975-03-26,41.5,-70.5,7.1544886
1975-03-26,42.5,-71.5,9.211048
1975-03-26,42.5,-70.5,6.701845
1975-03-27,41.5,-71.5,3.5100203
1975-03-27,41.5,-70.5,2.7541165
1975-03-27,42.5,-71.5,2.637136
1975-03-27,42.5,-70.5,1.1777635
1975-03-28,41.5,-71.5,5.4364295
1975-03-28,41.5,-70.5,4.519439
1975-03-28,42.5,-71.5,3.8329024
1975-03-28,42.5,-70.5,3.398862
1975-03-29,41.5,-71.5,6.907748
1975-03-29,41.5,-70.5,6.084339
1975-03-29,42.5,-71.5,6.7854815
1975-03-29,42.5,-70.5,5.5174236
1975-03-30,41.5,-71.5,6.95728
1975-03-30,41.5,-70.5,6.117774
1975-03-30,42.5,-71.5,6.4666452
1975-03-30,42.5,-70.5,5.2213554
1975-03-31,41.5,-71.5,6.2829256
1975-03-31,41.5,-70.5,5.1018105
1975-03-31,42.5,-71.5,5.6494155
1975-03-31,42.5,-70.5,4.2114663
1975-04-01,41.5,-71.5,8.859847
1975-04-01,41.5,-70.5,6.9980454
1975-04-01,42.5,-71.5,6.7233496
1975-04-01,42.5,-70.5,5.0110226
1975-04-02,41.5,-71.5,9.769831
1975-04-02,41.5,-70.5,7.9784093
1975-04-02,42.5,-71.5,9.134191
1975-04-02,42.5,-70.5,6.97711
1975-04-03,41.5,-71.5,9.363052
1975-04-03,41.5,-70.5,7.7090325
1975-04-03,42.5,-71.5,8.281195
1975-04-03,42.5,-70.5,6.294902
1975-04-04,41.5,-71.5,6.473821
1975-04-04,41.5,-70.5,5.4526463
1975-04-04,42.5,-71.5,6.3467984
1975-04-04,42.5,-70.5,4.80318
1975-04-05,41.5,-71.5,4.171368
1975-04-05,41.5,-70.5,3.0333142
1975-04-05,42.5,-71.5,3.7781248
1975-04-05,42.5,-70.5,2.2560134
1975-04-06,41.5,-71.5,5.4496202
1975-04-06,41.5,-70.5,4.6593714
1975-04-06,42.5,-71.5,5.4289503
1975-04-06,42.5,-70.5,4.2979527
1975-04-07,41.5,-71.5,7.309186
1975-04-07,41.5,-70.5,6.5521374
1975-04-07,42.5,-71.5,6.5776443
1975-04-07,42.5,-70.5,5.54851
1975-04-08,41.5,-71.5,7.256612
1975-04-08,41.5,-70.5,6.6212325
1975-04-08,42.5,-71.5,6.8258142
1975-04-08,42.5,-70.5,5.845172
1975-04-09,41.5,-71.5,7.5946193
1975-04-09,41.5,-70.5,6.4123526
1975-04-09,42.5,-71.5,6.847925
1975-04-09,42.5,-70.5,5.3347797
1975-04-10,41.5,-71.5,8.699669
1975-04-10,41.5,-70.5,7.5262704
1975-04-10,42.5,-71.5,8.713497
1975-04-10,42.5,-70.5,7.206598
1975-04-11,41.5,-71.5,9.725653
1975-04-11,41.5,-70.5,8.240343
1975-04-11,42.5,-71.5,10.194355
1975-04-11,42.5,-70.5,7.866212
1975-04-12,41.5,-71.5,9.828552
1975-04-12,41.5,-70.5,8.298361
1975-04-12,42.5,-71.5,10.341569
1975-04-12,42.5,-70.5,7.8865423
1975-04-13,41.5,-71.5,9.153374
1975-04-13,41.5,-70.5,8.092836
1975-04-13,42.5,-71.5,9.529197
1975-04-13,42.5,-70.5,7.6095862
1975-04-14,41.5,-71.5,10.5610285
1975-04-14,41.5,-70.5,9.611942
1975-04-14,42.5,-71.5,10.557421
1975-04-14,42.5,-70.5,9.424783
1975-04-15,41.5,-71.5,11.379379
1975-04-15,41.5,-70.5,10.164917
1975-04-15,42.5,-71.5,12.691752
1975-04-15,42.5,-70.5,10.404726
1975-04-16,41.5,-71.5,11.813144
1975-04-16,41.5,-70.5,9.735595
1975-04-16,42.5,-71.5,12.550705
1975-04-16,42.5,-70.5,9.681294
1975-04-17,41.5,-71.5,14.397479
1975-04-17,41.5,-70.5,12.009129
1975-04-17,42.5,-71.5,14.764865
1975-04-17,42.5,-70.5,11.99569
1975-04-18,41.5,-71.5,15.035979
1975-04-18,41.5,-70.5,13.149176
1975-04-18,42.5,-71.5,16.773727
1975-04-18,42.5,-70.5,13.824243
1975-04-19,41.5,-71.5,15.085803
1975-04-19,41.5,-70.5,12.9903755
1975-04-19,42.5,-71.5,16.77239
1975-04-19,42.5,-70.5,13.632858
1975-04-20,41.5,-71.5,14.385026
1975-04-20,41.5,-70.5,12.433609
1975-04-20,42.5,-71.5,15.855744
1975-04-20,42.5,-70.5,13.001029
1975-04-21,41.5,-71.5,11.630736
1975-04-21,41.5,-70.5,10.126787
1975-04-21,42.5,-71.5,11.851492
1975-04-21,42.5,-70.5,9.478786
1975-04-22,41.5,-71.5,11.751162
1975-04-22,41.5,-70.5,10.418176
1975-04-22,42.5,-71.5,12.002975
1975-04-22,42.5,-70.5,10.030699
1975-04-23,41.5,-71.5,14.913745
1975-04-23,41.5,-70.5,12.861421
1975-04-23,42.5,-71.5,16.056067
1975-04-23,42.5,-70.5,13.2338915
1975-04-24,41.5,-71.5,15.25711
1975-04-24,41.5,-70.5,12.625502
1975-04-24,42.5,-71.5,16.35129
1975-04-24,42.5,-70.5,12.35299
1975-04-25,41.5,-71.5,14.767829
1975-04-25,41.5,-70.5,12.673192
1975-04-25,42.5,-71.5,14.578253
1975-04-25,42.5,-70.5,11.981829
1975-04-26,41.5,-71.5,14.503069
1975-04-26,41.5,-70.5,12.048312
1975-04-26,42.5,-71.5,15.00962
1975-04-26,42.5,-70.5,11.407073
1975-04-27,41.5,-71.5,12.66185
1975-04-27,41.5,-70.5,10.460685
1975-04-27,42.5,-71.5,12.963149
1975-04-27,42.5,-70.5,9.589901
1975-04-28,41.5,-71.5,11.840192
1975-04-28,41.5,-70.5,9.662675
1975-04-28,42.5,-71.5,11.109043
1975-04-28,42.5,-70.5,8.078491
1975-04-29,41.5,-71.5,12.451433
1975-04-29,41.5,-70.5,10.446791
1975-04-29,42.5,-71.5,12.942561
1975-04-29,42.5,-70.5,9.917465
1975-04-30,41.5,-71.5,15.241851
1975-04-30,41.5,-70.5,13.318806
1975-04-30,42.5,-71.5,17.32208
1975-04-30,42.5,-70.5,14.158007
1975-05-01,41.5,-71.5,15.940432
1975-05-01,41.5,-70.5,13.9418
1975-05-01,42.5,-71.5,18.863773
1975-05-01,42.5,-70.5,15.029888
1975-05-02,41.5,-71.5,13.242024
1975-05-02,41.5,-70.5,11.375748
1975-05-02,42.5,-71.5,16.012665
1975-05-02,42.5,-70.5,12.348666
1975-05-03,41.5,-71.5,15.099106
1975-05-03,41.5,-70.5,12.389737
1975-05-03,42.5,-71.5,15.701402
1975-05-03,42.5,-70.5,12.314705
1975-05-04,41.5,-71.5,14.870686
1975-05-04,41.5,-70.5,11.904131
1975-05-04,42.5,-71.5,16.699068
1975-05-04,42.5,-70.5,11.638508
1975-05-05,41.5,-71.5,11.87888
1975-05-05,41.5,-70.5,10.028635
1975-05-05,42.5,-71.5,13.310675
1975-05-05,42.5,-70.5,10.386515
1975-05-06,41.5,-71.5,16.074963
1975-05-06,41.5,-70.5,13.768882
1975-05-06,42.5,-71.5,17.364609
1975-05-06,42.5,-70.5,14.175631
1975-05-07,41.5,-71.5,17.681587
1975-05-07,41.5,-70.5,14.854227
1975-05-07,42.5,-71.5,18.913261
1975-05-07,42.5,-70.5,14.65229
1975-05-08,41.5,-71.5,18.473606
1975-05-08,41.5,-70.5,15.856006
1975-05-08,42.5,-71.5,20.002653
1975-05-08,42.5,-70.5,16.03121
1975-05-09,41.5,-71.5,18.903076
1975-05-09,41.5,-70.5,15.962041
1975-05-09,42.5,-71.5,20.523508
1975-05-09,42.5,-70.5,15.580095
1975-05-10,41.5,-71.5,19.113049
1975-05-10,41.5,-70.5,16.651077
1975-05-10,42.5,-71.5,21.65888
1975-05-10,42.5,-70.5,17.348038
1975-05-11,41.5,-71.5,19.050348
1975-05-11,41.5,-70.5,16.542469
1975-05-11,42.5,-71.5,22.284843
1975-05-11,42.5,-70.5,17.981493
1975-05-12,41.5,-71.5,20.364544
1975-05-12,41.5,-70.5,18.011728
1975-05-12,42.5,-71.5,23.692001
1975-05-12,42.5,-70.5,19.660357
1975-05-13,41.5,-71.5,20.412416
1975-05-13,41.5,-70.5,17.964758
1975-05-13,42.5,-71.5,22.718174
1975-05-13,42.5,-70.5,18.313173
1975-05-14,41.5,-71.5,20.575071
1975-05-14,41.5,-70.5,17.456568
1975-05-14,42.5,-71.5,22.263546
1975-05-14,42.5,-70.5,17.4768
1975-05-15,41.5,-71.5,21.218517
1975-05-15,41.5,-70.5,17.87882
1975-05-15,42.5,-71.5,23.909142
1975-05-15,42.5,-70.5,18.374094
1975-05-16,41.5,-71.5,21.365805
1975-05-16,41.5,-70.5,18.556479
1975-05-16,42.5,-71.5,24.541332
1975-05-16,42.5,-70.5,19.325478
1975-05-17,41.5,-71.5,21.21708
1975-05-17,41.5,-70.5,18.453606
1975-05-17,42.5,-71.5,23.554668
1975-05-17,42.5,-70.5,18.820927
1975-05-18,41.5,-71.5,20.536684
1975-05-18,41.5,-70.5,17.81918
1975-05-18,42.5,-71.5,23.588945
1975-05-18,42.5,-70.5,18.807629
1975-05-19,41.5,-71.5,22.443195
1975-05-19,41.5,-70.5,19.857786
1975-05-19,42.5,-71.5,25.491888
1975-05-19,42.5,-70.5,21.193098
1975-05-20,41.5,-71.5,25.930893
1975-05-20,41.5,-70.5,22.793575
1975-05-20,42.5,-71.5,29.175148
1975-05-20,42.5,-70.5,24.33669
1975-05-21,41.5,-71.5,26.599913
1975-05-21,41.5,-70.5,23.458698
1975-05-21,42.5,-71.5,30.243328
1975-05-21,42.5,-70.5,24.721607
1975-05-22,41.5,-71.5,23.57075
1975-05-22,41.5,-70.5,19.64809
1975-05-22,42.5,-71.5,26.171265
1975-05-22,42.5,-70.5,19.389303
1975-05-23,41.5,-71.5,23.751785
1975-05-23,41.5,-70.5,20.565594
1975-05-23,42.5,-71.5,27.02519
1975-05-23,42.5,-70.5,22.185995
1975-05-24,41.5,-71.5,26.509365
1975-05-24,41.5,-70.5,22.741907
1975-05-24,42.5,-71.5,29.098827
1975-05-24,42.5,-70.5,23.155436
1975-05-25,41.5,-71.5,23.161848
1975-05-25,41.5,-70.5,19.05769
1975-05-25,42.5,-71.5,25.205486
1975-05-25,42.5,-70.5,18.558598
1975-05-26,41.5,-71.5,20.250807
1975-05-26,41.5,-70.5,17.60921
1975-05-26,42.5,-71.5,21.568941
1975-05-26,42.5,-70.5,17.430946
1975-05-27,41.5,-71.5,22.738165
1975-05-27,41.5,-70.5,18.993233
1975-05-27,42.5,-71.5,23.749033
1975-05-27,42.5,-70.5,18.02969
1975-05-28,41.5,-71.5,24.383173
1975-05-28,41.5,-70.5,21.556356
1975-05-28,42.5,-71.5,25.562794
1975-05-28,42.5,-70.5,21.280188
1975-05-29,41.5,-71.5,24.598333
1975-05-29,41.5,-70.5,22.079521
1975-05-29,42.5,-71.5,26.072475
1975-05-29,42.5,-70.5,22.167208
1975-05-30,41.5,-71.5,23.55904
1975-05-30,41.5,-70.5,20.99666
1975-05-30,42.5,-71.5,25.683403
1975-05-30,42.5,-70.5,21.148361
1975-05-31,41.5,-71.5,22.387535
1975-05-31,41.5,-70.5,19.734837
1975-05-31,42.5,-71.5,25.13207
1975-05-31,42.5,-70.5,20.588987
1975-06-01,41.5,-71.5,22.03344
1975-06-01,41.5,-70.5,19.126663
1975-06-01,42.5,-71.5,24.746012
1975-06-01,42.5,-70.5,19.984505
1975-06-02,41.5,-71.5,23.377834
1975-06-02,41.5,-70.5,21.206509
1975-06-02,42.5,-71.5,24.888493
1975-06-02,42.5,-70.5,20.999819
1975-06-03,41.5,-71.5,22.271132
1975-06-03,41.5,-70.5,20.012108
1975-06-03,42.5,-71.5,23.600813
1975-06-03,42.5,-70.5,19.497599
1975-06-04,41.5,-71.5,20.016018
1975-06-04,41.5,-70.5,17.206553
1975-06-04,42.5,-71.5,20.028435
1975-06-04,42.5,-70.5,15.465578
1975-06-05,41.5,-71.5,19.305882
1975-06-05,41.5,-70.5,16.770185
1975-06-05,42.5,-71.5,19.972956
1975-06-05,42.5,-70.5,16.066475
1975-06-06,41.5,-71.5,17.489384
1975-06-06,41.5,-70.5,15.400681
1975-06-06,42.5,-71.5,17.805935
1975-06-06,42.5,-70.5,14.113403
1975-06-07,41.5,-71.5,19.408356
1975-06-07,41.5,-70.5,17.344786
1975-06-07,42.5,-71.5,18.85167
1975-06-07,42.5,-70.5,15.593897
1975-06-08,41.5,-71.5,18.941523
1975-06-08,41.5,-70.5,16.427784
1975-06-08,42.5,-71.5,19.05673
1975-06-08,42.5,-70.5,14.592483
1975-06-09,41.5,-71.5,17.532154
1975-06-09,41.5,-70.5,14.858395
1975-06-09,42.5,-71.5,17.913866
1975-06-09,42.5,-70.5,13.642541
1975-06-10,41.5,-71.5,21.433376
1975-06-10,41.5,-70.5,19.607685
1975-06-10,42.5,-71.5,22.268377
1975-06-10,42.5,-70.5,19.480715
1975-06-11,41.5,-71.5,24.242601
1975-06-11,41.5,-70.5,22.144497
1975-06-11,42.5,-71.5,26.336472
1975-06-11,42.5,-70.5,22.428747
1975-06-12,41.5,-71.5,22.408709
1975-06-12,41.5,-70.5,20.185953
1975-06-12,42.5,-71.5,24.636805
1975-06-12,42.5,-70.5,20.188377
1975-06-13,41.5,-71.5,19.44092
1975-06-13,41.5,-70.5,17.101408
1975-06-13,42.5,-71.5,19.70102
1975-06-13,42.5,-70.5,15.81233
1975-06-14,41.5,-71.5,20.737185
1975-06-14,41.5,-70.5,17.977482
1975-06-14,42.5,-71.5,22.080849
1975-06-14,42.5,-70.5,17.442612
1975-06-15,41.5,-71.5,22.290668
1975-06-15,41.5,-70.5,19.668268
1975-06-15,42.5,-71.5,23.754139
1975-06-15,42.5,-70.5,18.916227
1975-06-16,41.5,-71.5,21.810614
1975-06-16,41.5,-70.5,19.646845
1975-06-16,42.5,-71.5,23.677067
1975-06-16,42.5,-70.5,19.214418
1975-06-17,41.5,-71.5,23.720367
1975-06-17,41.5,-70.5,21.191572
1975-06-17,42.5,-71.5,25.048058
1975-06-17,42.5,-70.5,21.008404
1975-06-18,41.5,-71.5,25.25267
1975-06-18,41.5,-70.5,22.833979
1975-06-18,42.5,-71.5,27.133575
1975-06-18,42.5,-70.5,22.757029
1975-06-19,41.5,-71.5,27.833109
1975-06-19,41.5,-70.5,25.554764
1975-06-19,42.5,-71.5,28.68014
1975-06-19,42.5,-70.5,24.816696
1975-06-20,41.5,-71.5,26.89852
1975-06-20,41.5,-70.5,24.838982
1975-06-20,42.5,-71.5,27.6595
1975-06-20,42.5,-70.5,23.5773
1975-06-21,41.5,-71.5,25.605934
1975-06-21,41.5,-70.5,23.722643
1975-06-21,42.5,-71.5,26.093815
1975-06-21,42.5,-70.5,22.783728
1975-06-22,41.5,-71.5,26.25565
1975-06-22,41.5,-70.5,24.212976
1975-06-22,42.5,-71.5,28.372154
1975-06-22,42.5,-70.5,24.593
1975-06-23,41.5,-71.5,27.514187
1975-06-23,41.5,-70.5,25.32737
1975-06-23,42.5,-71.5,30.555174
1975-06-23,42.5,-70.5,26.523903
1975-06-24,41.5,-71.5,28.967068
1975-06-24,41.5,-70.5,26.377764
1975-06-24,42.5,-71.5,31.728355
1975-06-24,42.5,-70.5,27.230854
1975-06-25,41.5,-71.5,27.785484
1975-06-25,41.5,-70.5,25.33002
1975-06-25,42.5,-71.5,29.86824
1975-06-25,42.5,-70.5,25.444473
1975-06-26,41.5,-71.5,25.507742
1975-06-26,41.5,-70.5,23.334038
1975-06-26,42.5,-71.5,27.317705
1975-06-26,42.5,-70.5,22.915228
1975-06-27,41.5,-71.5,24.499084
1975-06-27,41.5,-70.5,22.542782
1975-06-27,42.5,-71.5,26.841572
1975-06-27,42.5,-70.5,22.459646
1975-06-28,41.5,-71.5,24.41967
1975-06-28,41.5,-70.5,22.667437
1975-06-28,42.5,-71.5,26.722591
1975-06-28,42.5,-70.5,22.84763
1975-06-29,41.5,-71.5,25.824015
1975-06-29,41.5,-70.5,23.44367
1975-06-29,42.5,-71.5,27.386871
1975-06-29,42.5,-70.5,23.033281
1975-06-30,41.5,-71.5,24.401236
1975-06-30,41.5,-70.5,21.45424
1975-06-30,42.5,-71.5,26.11537
1975-06-30,42.5,-70.5,20.9919
1975-07-01,41.5,-71.5,24.365782
1975-07-01,41.5,-70.5,21.591486
1975-07-01,42.5,-71.5,25.676563
1975-07-01,42.5,-70.5,21.211664
1975-07-02,41.5,-71.5,26.513985
1975-07-02,41.5,-70.5,23.62658
1975-07-02,42.5,-71.5,28.3212
1975-07-02,42.5,-70.5,23.598888
1975-07-03,41.5,-71.5,28.593838
1975-07-03,41.5,-70.5,25.844372
1975-07-03,42.5,-71.5,30.101107
1975-07-03,42.5,-70.5,25.26858
1975-07-04,41.5,-71.5,27.790676
1975-07-04,41.5,-70.5,25.532528
1975-07-04,42.5,-71.5,29.35136
1975-07-04,42.5,-70.5,25.108513
1975-07-05,41.5,-71.5,27.713991
1975-07-05,41.5,-70.5,25.116049
1975-07-05,42.5,-71.5,30.032192
1975-07-05,42.5,-70.5,25.206324
1975-07-06,41.5,-71.5,27.206797
1975-07-06,41.5,-70.5,24.281965
1975-07-06,42.5,-71.5,29.517883
1975-07-06,42.5,-70.5,24.047226
1975-07-07,41.5,-71.5,26.50058
1975-07-07,41.5,-70.5,23.74786
1975-07-07,42.5,-71.5,28.523243
1975-07-07,42.5,-70.5,23.269258
1975-07-08,41.5,-71.5,25.983675
1975-07-08,41.5,-70.5,23.167328
1975-07-08,42.5,-71.5,28.298208
1975-07-08,42.5,-70.5,23.140131
1975-07-09,41.5,-71.5,26.47526
1975-07-09,41.5,-70.5,23.861687
1975-07-09,42.5,-71.5,29.18075
1975-07-09,42.5,-70.5,24.484428
1975-07-10,41.5,-71.5,26.953428
1975-07-10,41.5,-70.5,24.43203
1975-07-10,42.5,-71.5,28.844877
1975-07-10,42.5,-70.5,24.230244
1975-07-11,41.5,-71.5,26.32143
1975-07-11,41.5,-70.5,24.242926
1975-07-11,42.5,-71.5,28.443737
1975-07-11,42.5,-70.5,24.17664
1975-07-12,41.5,-71.5,24.889713
1975-07-12,41.5,-70.5,23.00654
1975-07-12,42.5,-71.5,26.933334
1975-07-12,42.5,-70.5,22.76982
1975-07-13,41.5,-71.5,25.108833
1975-07-13,41.5,-70.5,23.629652
1975-07-13,42.5,-71.5,25.995361
1975-07-13,42.5,-70.5,22.902592
1975-07-14,41.5,-71.5,26.100323
1975-07-14,41.5,-70.5,24.559475
1975-07-14,42.5,-71.5,27.225616
1975-07-14,42.5,-70.5,24.050568
1975-07-15,41.5,-71.5,26.588202
1975-07-15,41.5,-70.5,24.925692
1975-07-15,42.5,-71.5,27.806688
1975-07-15,42.5,-70.5,24.443007
1975-07-16,41.5,-71.5,27.253372
1975-07-16,41.5,-70.5,25.29033
1975-07-16,42.5,-71.5,28.973007
1975-07-16,42.5,-70.5,25.174368
1975-07-17,41.5,-71.5,28.125433
1975-07-17,41.5,-70.5,26.010574
1975-07-17,42.5,-71.5,30.077707
1975-07-17,42.5,-70.5,26.096832
1975-07-18,41.5,-71.5,28.650352
1975-07-18,41.5,-70.5,26.66269
1975-07-18,42.5,-71.5,30.786642
1975-07-18,42.5,-70.5,27.00092
1975-07-19,41.5,-71.5,28.578331
1975-07-19,41.5,-70.5,26.306795
1975-07-19,42.5,-71.5,30.93189
1975-07-19,42.5,-70.5,26.737972
1975-07-20,41.5,-71.5,27.3374
1975-07-20,41.5,-70.5,24.89154
1975-07-20,42.5,-71.5,29.326054
1975-07-20,42.5,-70.5,25.027813
1975-07-21,41.5,-71.5,27.308195
1975-07-21,41.5,-70.5,25.015701
1975-07-21,42.5,-71.5,28.632841
1975-07-21,42.5,-70.5,24.62028
1975-07-22,41.5,-71.5,28.001123
1975-07-22,41.5,-70.5,25.905647
1975-07-22,42.5,-71.5,28.984165
1975-07-22,42.5,-70.5,25.110615
1975-07-23,41.5,-71.5,28.600863
1975-07-23,41.5,-70.5,26.728756
1975-07-23,42.5,-71.5,29.849081
1975-07-23,42.5,-70.5,26.133503
1975-07-24,41.5,-71.5,28.583603
1975-07-24,41.5,-70.5,26.618572
1975-07-24,42.5,-71.5,30.514793
1975-07-24,42.5,-70.5,26.637396
1975-07-25,41.5,-71.5,26.753618
1975-07-25,41.5,-70.5,24.79412
1975-07-25,42.5,-71.5,28.797834
1975-07-25,42.5,-70.5,24.529427
1975-07-26,41.5,-71.5,25.484951
1975-07-26,41.5,-70.5,23.2567
1975-07-26,42.5,-71.5,26.485853
1975-07-26,42.5,-70.5,22.47732
1975-07-27,41.5,-71.5,25.266539
1975-07-27,41.5,-70.5,23.232306
1975-07-27,42.5,-71.5,26.097067
1975-07-27,42.5,-70.5,22.49294
1975-07-28,41.5,-71.5,26.739063
1975-07-28,41.5,-70.5,24.534647
1975-07-28,42.5,-71.5,28.040995
1975-07-28,42.5,-70.5,24.152231
1975-07-29,41.5,-71.5,27.585752
1975-07-29,41.5,-70.5,25.715586
1975-07-29,42.5,-71.5,28.224579
1975-07-29,42.5,-70.5,24.721388
1975-07-30,41.5,-71.5,28.25806
1975-07-30,41.5,-70.5,26.85838
1975-07-30,42.5,-71.5,28.835863
1975-07-30,42.5,-70.5,25.865538
1975-07-31,41.5,-71.5,30.384756
1975-07-31,41.5,-70.5,28.901896
1975-07-31,42.5,-71.5,31.445528
1975-07-31,42.5,-70.5,28.251898
1975-08-01,41.5,-71.5,31.952118
1975-08-01,41.5,-70.5,29.818382
1975-08-01,42.5,-71.5,33.27125
1975-08-01,42.5,-70.5,29.465178
1975-08-02,41.5,-71.5,33.65885
1975-08-02,41.5,-70.5,31.79852
1975-08-02,42.5,-71.5,35.15427
1975-08-02,42.5,-70.5,31.917568
1975-08-03,41.5,-71.5,32.467926
1975-08-03,41.5,-70.5,30.01621
1975-08-03,42.5,-71.5,33.8476
1975-08-03,42.5,-70.5,29.593447
1975-08-04,41.5,-71.5,28.675406
1975-08-04,41.5,-70.5,25.800915
1975-08-04,42.5,-71.5,29.035503
1975-08-04,42.5,-70.5,24.200762
1975-08-05,41.5,-71.5,28.024946
1975-08-05,41.5,-70.5,26.078648
1975-08-05,42.5,-71.5,27.870989
1975-08-05,42.5,-70.5,24.78005
1975-08-06,41.5,-71.5,27.65851
1975-08-06,41.5,-70.5,25.326777
1975-08-06,42.5,-71.5,28.67466
1975-08-06,42.5,-70.5,24.362896
1975-08-07,41.5,-71.5,22.572592
1975-08-07,41.5,-70.5,21.397404
1975-08-07,42.5,-71.5,22.462849
1975-08-07,42.5,-70.5,19.600636
1975-08-08,41.5,-71.5,20.919369
1975-08-08,41.5,-70.5,19.96328
1975-08-08,42.5,-71.5,20.488277
1975-08-08,42.5,-70.5,18.233486
1975-08-09,41.5,-71.5,26.052725
1975-08-09,41.5,-70.5,24.718973
1975-08-09,42.5,-71.5,25.844439
1975-08-09,42.5,-70.5,23.788565
1975-08-10,41.5,-71.5,28.722158
1975-08-10,41.5,-70.5,27.223928
1975-08-10,42.5,-71.5,29.55525
1975-08-10,42.5,-70.5,26.682327
1975-08-11,41.5,-71.5,28.622154
1975-08-11,41.5,-70.5,27.164917
1975-08-11,42.5,-71.5,29.721054
1975-08-11,42.5,-70.5,26.512012
1975-08-12,41.5,-71.5,28.588121
1975-08-12,41.5,-70.5,26.784245
1975-08-12,42.5,-71.5,29.361517
1975-08-12,42.5,-70.5,25.810043
1975-08-13,41.5,-71.5,28.449413
1975-08-13,41.5,-70.5,26.632105
1975-08-13,42.5,-71.5,29.168478
1975-08-13,42.5,-70.5,25.699461
1975-08-14,41.5,-71.5,28.94688
1975-08-14,41.5,-70.5,27.347403
1975-08-14,42.5,-71.5,29.38106
1975-08-14,42.5,-70.5,26.338291
1975-08-15,41.5,-71.5,27.857872
1975-08-15,41.5,-70.5,26.446585
1975-08-15,42.5,-71.5,28.334574
1975-08-15,42.5,-70.5,25.414328
1975-08-16,41.5,-71.5,25.653149
1975-08-16,41.5,-70.5,24.250929
1975-08-16,42.5,-71.5,26.565588
1975-08-16,42.5,-70.5,23.479721
1975-08-17,41.5,-71.5,23.236305
1975-08-17,41.5,-70.5,21.911118
1975-08-17,42.5,-71.5,24.390942
